date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:16	2614/2614	---M--	200	added ('OK')	image/png	etag:%22efc284976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_social_4.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_social_4.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:16	51/51	---M--	200	added ('OK')	image/gif	etag:%22f7d46946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_3.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_3.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:17	44/44	---M--	200	added ('OK')	image/gif	etag:%2297346d956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_view_more.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_view_more.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:17	167/167	---M--	200	added ('OK')	image/png	etag:%224f1b79956840d01:0%22	https://b2capi.thyrocare.com/layout/images/comments_tail.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/comments_tail.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:17	336/336	---M--	200	added ('OK')	image/jpeg	etag:%22d7d3c1946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_field_1.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_field_1.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:17	363/363	---M--	200	added ('OK')	image/jpeg	etag:%22e77168956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_textarea_1.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_textarea_1.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:17	324/324	---M--	200	added ('OK')	image/jpeg	etag:%228fbacd946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_progress.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_progress.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:18	498/498	---M--	200	added ('OK')	image/jpeg	etag:%223f7dd2946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_progress_level.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_progress_level.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:18	402/402	---M--	200	added ('OK')	image/png	etag:%22af7536956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_stage_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_stage_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:18	2350/2350	---M--	200	added ('OK')	image/png	etag:%22472487976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_social_5.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_social_5.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:18	212/212	---M--	200	added ('OK')	image/png	etag:%222fc41966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_2_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_2_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:19	193/193	---M--	200	added ('OK')	image/png	etag:%22dfce45966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_2_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_2_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:19	371/371	---M--	200	added ('OK')	image/png	etag:%22373048966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_2_3.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_2_3.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:19	465/465	---M--	200	added ('OK')	image/png	etag:%228f914a966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_2_4.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_2_4.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:19	212/212	---M--	200	added ('OK')	image/png	etag:%22e7f24c966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_3_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_3_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:19	193/193	---M--	200	added ('OK')	image/png	etag:%2297b551966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_3_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_3_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:20	371/371	---M--	200	added ('OK')	image/png	etag:%22ef1654966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_3_3.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_3_3.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:20	465/465	---M--	200	added ('OK')	image/png	etag:%22477856966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_services_3_4.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_services_3_4.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:20	121/121	---M--	200	added ('OK')	image/png	etag:%223759cb946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_hover_gallery.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_hover_gallery.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:20	488/488	---M--	200	added ('OK')	image/png	etag:%226f2c7a966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_zoom_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_zoom_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:21	612/612	---M--	200	added ('OK')	image/png	etag:%22df78ad956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_link_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_link_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:21	44/44	---M--	200	added ('OK')	image/gif	etag:%22e71d99966840d01:0%22	https://b2capi.thyrocare.com/layout/images/line_portfolio.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/line_portfolio.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:21	526/526	---M--	200	added ('OK')	image/png	etag:%224f6f48946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_4.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_4.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:21	694/694	---M--	200	added ('OK')	image/png	etag:%22aff451946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_6.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_6.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:21	524/524	---M--	200	added ('OK')	image/png	etag:%22ff314d946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_5.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_5.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:22	691/691	---M--	200	added ('OK')	image/png	etag:%226fff64946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_7.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_7.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:22	450/450	---M--	200	added ('OK')	image/png	etag:%22cf3268976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_balls_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_balls_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:22	300/300	---M--	200	added ('OK')	image/png	etag:%2287ee27976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_arrow_3.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_arrow_3.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:22	8986/8986	---M--	200	added ('OK')	image/png	etag:%22af4aea946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_safari_frame_top.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_safari_frame_top.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:23	608/608	---M--	200	added ('OK')	image/png	etag:%2257e9e7946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_safari_frame_bottom.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_safari_frame_bottom.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:23	593/593	---M--	200	added ('OK')	image/png	etag:%228f3bb2956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_main_1_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_main_1_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:23	397/397	---M--	200	added ('OK')	image/png	etag:%223ffeb6956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_main_1_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_main_1_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:23	1483/1483	---M--	200	added ('OK')	image/png	etag:%224722be956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_main_1_3.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_main_1_3.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:23	61/61	---M--	200	added ('OK')	image/gif	etag:%226f12e966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_scale_1.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_scale_1.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:24	61/61	---M--	200	added ('OK')	image/gif	etag:%222fdf2b946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_1.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_1.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:24	61/61	---M--	200	added ('OK')	image/gif	etag:%22dfa130946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_1_act.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_1_act.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:24	26093/26093	---M--	200	added ('OK')	image/png	etag:%22b39232e3ba5d11:0%22	https://b2capi.thyrocare.com/layout/images/sprite_social_11.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_social_11.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:24	306/306	---M--	200	added ('OK')	image/png	etag:%225fe46b966840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_twitter_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_twitter_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:24	2682/2682	---M--	200	added ('OK')	image/png	etag:%224f488e976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_social_6.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_social_6.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:25	156/156	---M--	200	added ('OK')	image/png	etag:%22d7a875946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_8.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_8.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:25	154/154	---M--	200	added ('OK')	image/png	etag:%222fa78946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_9.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_9.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:25	52/52	---M--	200	added ('OK')	image/gif	etag:%228f6435946840d01:0%22	https://b2capi.thyrocare.com/layout/images/arrow_2.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/arrow_2.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:25	532/532	---M--	200	added ('OK')	image/png	etag:%22f7e4c2956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_message_error.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_message_error.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:26	55/55	---M--	200	added ('OK')	image/gif	etag:%22afa082956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_close_error.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_close_error.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:27	55/55	---M--	200	added ('OK')	image/gif	etag:%227285956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_close_info.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_close_info.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:27	734/734	---M--	200	added ('OK')	image/png	etag:%22576acc956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_message_warning.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_message_warning.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:27	55/55	---M--	200	added ('OK')	image/gif	etag:%22f268c956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_close_warning.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_close_warning.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:28	868/868	---M--	200	added ('OK')	image/png	etag:%22ff8ca956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_message_success.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_message_success.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:28	55/55	---M--	200	added ('OK')	image/gif	etag:%22b7c489956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_close_success.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_close_success.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:28	4914/4914	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2011:01:28%20GMT	https://b2capi.thyrocare.com/layout/images/icon_message_fail.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_message_fail.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:28	392/392	---M--	200	added ('OK')	image/png	etag:%2272f9a976840d01:0%22	https://b2capi.thyrocare.com/layout/images/tooltip_tail.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/tooltip_tail.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:28	6714/6714	---M--	200	added ('OK')	image/png	etag:%223f080976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_social_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_social_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:29	7262/7262	---M--	200	added ('OK')	image/png	etag:%22976182976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_social_3.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_social_3.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:29	1085/1085	---M--	200	added ('OK')	image/jpeg	etag:%22fd0f3946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_block_1.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_block_1.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:29	133/133	---M--	200	added ('OK')	image/png	etag:%2277794956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_1_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_1_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:29	140/140	---M--	200	added ('OK')	image/png	etag:%22273c9956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_1_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_1_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:30	583/583	---M--	200	added ('OK')	image/png	etag:%225f6550976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_arrow_6.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_arrow_6.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:30	514/514	---M--	200	added ('OK')	image/jpeg	etag:%22bf92f8946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_block_2.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_block_2.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:30	133/133	---M--	200	added ('OK')	image/png	etag:%22d7fed956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_2_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_2_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:30	140/140	---M--	200	added ('OK')	image/png	etag:%2287c112956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_2_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_2_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:30	397/397	---M--	200	added ('OK')	image/png	etag:%229f5a3d976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_arrow_5.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_arrow_5.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:31	121/121	---M--	200	added ('OK')	image/png	etag:%22774eb8946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_caption_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_caption_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:31	1024/1024	---M--	200	added ('OK')	image/jpeg	etag:%226f55fd946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_block_3.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_block_3.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:31	428/428	---M--	200	added ('OK')	image/jpeg	etag:%228fe519956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_3_1.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_3_1.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:31	457/457	---M--	200	added ('OK')	image/jpeg	etag:%223fa81e956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_3_2.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_3_2.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:32	2373/2373	---M--	200	added ('OK')	image/png	etag:%22df4f2a976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_arrow_4.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_arrow_4.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:32	133/133	---M--	200	added ('OK')	image/png	etag:%22ef6a23956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_4_1.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_4_1.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:32	140/140	---M--	200	added ('OK')	image/png	etag:%229f2d28956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_4_2.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_4_2.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:32	121/121	---M--	200	added ('OK')	image/png	etag:%22cfafba946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_caption_4.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_caption_4.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:33	324/324	---M--	200	added ('OK')	image/jpeg	etag:%22a7512f956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_5_1.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_5_1.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:33	121/121	---M--	200	added ('OK')	image/png	etag:%222711bd946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_caption_5.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_caption_5.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:33	1547/1547	---M--	200	added ('OK')	image/png	etag:%2277d165976840d01:0%22	https://b2capi.thyrocare.com/layout/images/sprite_arrow_7.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/sprite_arrow_7.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:33	324/324	---M--	200	added ('OK')	image/jpeg	etag:%22ffb231956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_6_1.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_6_1.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:33	327/327	---M--	200	added ('OK')	image/jpeg	etag:%22571434956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_6_2.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_6_2.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:34	121/121	---M--	200	added ('OK')	image/png	etag:%227f72bf946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_caption_6.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_caption_6.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:34	1052/1052	---M--	200	added ('OK')	image/png	etag:%221fef7e966840d01:0%22	https://b2capi.thyrocare.com/layout/images/line_0_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/line_0_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:34	48/48	---M--	200	added ('OK')	image/gif	etag:%22271386966840d01:0%22	https://b2capi.thyrocare.com/layout/images/line_1_dark.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/line_1_dark.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:34	47/47	---M--	200	added ('OK')	image/gif	etag:%22d7d58a966840d01:0%22	https://b2capi.thyrocare.com/layout/images/line_2_dark.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/line_2_dark.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:35	48/48	---M--	200	added ('OK')	image/gif	etag:%22dff991966840d01:0%22	https://b2capi.thyrocare.com/layout/images/line_3_dark.gif	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/line_3_dark.gif	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:35	175/175	---M--	200	added ('OK')	image/png	etag:%228fbc96966840d01:0%22	https://b2capi.thyrocare.com/layout/images/line_5_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/line_5_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:35	421/421	---M--	200	added ('OK')	image/jpeg	etag:%22e7f083946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_block_title_1_dark.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_block_title_1_dark.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:35	261/261	---M--	200	added ('OK')	image/png	etag:%22573f80956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_breadcrumbs_1_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_breadcrumbs_1_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:35	377/377	---M--	200	added ('OK')	image/png	etag:%22e79cb4956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_main_1_1_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_main_1_1_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:36	239/239	---M--	200	added ('OK')	image/png	etag:%22efc0bb956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_main_1_2_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_main_1_2_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:36	975/975	---M--	200	added ('OK')	image/png	etag:%229f83c0956840d01:0%22	https://b2capi.thyrocare.com/layout/images/icon_main_1_3_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/icon_main_1_3_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:36	159/159	---M--	200	added ('OK')	image/png	etag:%22ffa93976840d01:0%22	https://b2capi.thyrocare.com/layout/images/testimonials_tail_1_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/testimonials_tail_1_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:36	207/207	---M--	200	added ('OK')	image/png	etag:%22afcd97976840d01:0%22	https://b2capi.thyrocare.com/layout/images/testimonials_tail_2_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/testimonials_tail_2_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:37	586/586	---M--	200	added ('OK')	image/jpeg	etag:%226731f6946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_block_1_dark.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_block_1_dark.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:37	133/133	---M--	200	added ('OK')	image/png	etag:%22cfda6956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_1_1_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_1_1_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:37	133/133	---M--	200	added ('OK')	image/png	etag:%227f9db956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_1_2_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_1_2_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:37	403/403	---M--	200	added ('OK')	image/jpeg	etag:%2217f4fa946840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_block_2_dark.jpg	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_block_2_dark.jpg	(from https://b2capi.thyrocare.com/layout/style.css)
16:31:37	133/133	---M--	200	added ('OK')	image/png	etag:%222f6010956840d01:0%22	https://b2capi.thyrocare.com/layout/images/bg_slider_line_2_1_dark.png	C:/Users/rohan/Documents/thyro/b2capi.thyrocare.com/layout/images/bg_slider_line_2_1_dark.png	(from https://b2capi.thyrocare.com/layout/style.css)
